Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-ss16-sr07,"DZ-SS16/SR07 Blaze Equip Dragon, Vaikal [SR]","<p><strong>Blaze Equip Dragon, Vaikal</strong></p>
<p>Card Number: DZ-SS16/SR07</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_214.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr08,"DZ-SS16/SR08 Weaving Prayers Blaze Maiden, Reiyu [SR]","<p><strong>Weaving Prayers Blaze Maiden, Reiyu</strong></p>
<p>Card Number: DZ-SS16/SR08</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_215.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr09,"DZ-SS16/SR09 Reunion Blaze Maiden, Rino [SR]","<p><strong>Reunion Blaze Maiden, Rino</strong></p>
<p>Card Number: DZ-SS16/SR09</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_216.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr10,DZ-SS16/SR10 Sunlight Egg [SR],"<p><strong>Sunlight Egg</strong></p>
<p>Card Number: DZ-SS16/SR10</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR10,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_217.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr11,"DZ-SS16/SR11 Fiendish Calamity Dragon, Maidirogue [SR]","<p><strong>Fiendish Calamity Dragon, Maidirogue</strong></p>
<p>Card Number: DZ-SS16/SR11</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR11,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_218.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr12,DZ-SS16/SR12 Chronodragon Nextage [SR],"<p><strong>Chronodragon Nextage</strong></p>
<p>Card Number: DZ-SS16/SR12</p>
<p>Rarity: SR</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR12,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_219.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr13,DZ-SS16/SR13 Chronojet Dragon [SR],"<p><strong>Chronojet Dragon</strong></p>
<p>Card Number: DZ-SS16/SR13</p>
<p>Rarity: SR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR13,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_220.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr14,DZ-SS16/SR14 Upstream Dragon [SR],"<p><strong>Upstream Dragon</strong></p>
<p>Card Number: DZ-SS16/SR14</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR14,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_221.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr15,DZ-SS16/SR15 Festive Trapezist [SR],"<p><strong>Festive Trapezist</strong></p>
<p>Card Number: DZ-SS16/SR15</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR15,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_222.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr16,"DZ-SS16/SR16 Shadow Stabbing Demonic Spear Knight, Criminatress [SR]","<p><strong>Shadow Stabbing Demonic Spear Knight, Criminatress</strong></p>
<p>Card Number: DZ-SS16/SR16</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR16,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_223.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr17,"DZ-SS16/SR17 Interdimensional Dragon, Mystery-flare Dragon [SR]","<p><strong>Interdimensional Dragon, Mystery-flare Dragon</strong></p>
<p>Card Number: DZ-SS16/SR17</p>
<p>Rarity: SR</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR17,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_224.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr18,"DZ-SS16/SR18 Steam Fighter, Balih [SR]","<p><strong>Steam Fighter, Balih</strong></p>
<p>Card Number: DZ-SS16/SR18</p>
<p>Rarity: SR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR18,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_225.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr19,"DZ-SS16/SR19 Steam Fighter, Amber [SR]","<p><strong>Steam Fighter, Amber</strong></p>
<p>Card Number: DZ-SS16/SR19</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR19,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_226.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr20,"DZ-SS16/SR20 Steam Scara, Gigi [SR]","<p><strong>Steam Scara, Gigi</strong></p>
<p>Card Number: DZ-SS16/SR20</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR20,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_227.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr21,DZ-SS16/SR21 Steam Breath Dragon [SR],"<p><strong>Steam Breath Dragon</strong></p>
<p>Card Number: DZ-SS16/SR21</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR21,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_228.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr22,DZ-SS16/SR22 Smokegear Dragon [SR],"<p><strong>Smokegear Dragon</strong></p>
<p>Card Number: DZ-SS16/SR22</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR22,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_229.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr23,DZ-SS16/SR23 Masergear Dragon [SR],"<p><strong>Masergear Dragon</strong></p>
<p>Card Number: DZ-SS16/SR23</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR23,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_230.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr24,"DZ-SS16/SR24 Steam Maiden, Arlim [SR]","<p><strong>Steam Maiden, Arlim</strong></p>
<p>Card Number: DZ-SS16/SR24</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR24,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_231.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr25,DZ-SS16/SR25 Chrono Dran [SR],"<p><strong>Chrono Dran</strong></p>
<p>Card Number: DZ-SS16/SR25</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR25,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_232.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr26,"DZ-SS16/SR26 Steam Battler, Dadasig [SR]","<p><strong>Steam Battler, Dadasig</strong></p>
<p>Card Number: DZ-SS16/SR26</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR26,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_233.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr27,DZ-SS16/SR27 腹時計付きのギアラビット [SR],"<p><strong>腹時計付きのギアラビット</strong></p>
<p>Card Number: DZ-SS16/SR27</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR27,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_234.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr28,DZ-SS16/SR28 Luckypot Dracokid [SR],"<p><strong>Luckypot Dracokid</strong></p>
<p>Card Number: DZ-SS16/SR28</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR28,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_235.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr29,"DZ-SS16/SR29 Steam Maiden, Uluru [SR]","<p><strong>Steam Maiden, Uluru</strong></p>
<p>Card Number: DZ-SS16/SR29</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR29,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_236.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr30,"DZ-SS16/SR30 Mad Flame Monster, Blezergas [SR]","<p><strong>Mad Flame Monster, Blezergas</strong></p>
<p>Card Number: DZ-SS16/SR30</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR30,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_237.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr31,"DZ-SS16/SR31 Imaginary Number Dragon, Diraxy [SR]","<p><strong>Imaginary Number Dragon, Diraxy</strong></p>
<p>Card Number: DZ-SS16/SR31</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR31,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_238.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr32,DZ-SS16/SR32 Optimizing Mechanic [SR],"<p><strong>Optimizing Mechanic</strong></p>
<p>Card Number: DZ-SS16/SR32</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR32,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_239.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr33,"DZ-SS16/SR33 Knight of All Night, Esnia [SR]","<p><strong>Knight of All Night, Esnia</strong></p>
<p>Card Number: DZ-SS16/SR33</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR33,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_240.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr34,"DZ-SS16/SR34 Gleaming Lord, Uranus [SR]","<p><strong>Gleaming Lord, Uranus</strong></p>
<p>Card Number: DZ-SS16/SR34</p>
<p>Rarity: SR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR34,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_241.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr35,"DZ-SS16/SR35 Quaking Heavenly Dragon, Astraios Dragon [SR]","<p><strong>Quaking Heavenly Dragon, Astraios Dragon</strong></p>
<p>Card Number: DZ-SS16/SR35</p>
<p>Rarity: SR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR35,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_242.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr36,"DZ-SS16/SR36 High Dog Breeder, Akane [SR]","<p><strong>High Dog Breeder, Akane</strong></p>
<p>Card Number: DZ-SS16/SR36</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR36,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_243.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr37,DZ-SS16/SR37 Astraia of the Full Heavens [SR],"<p><strong>Astraia of the Full Heavens</strong></p>
<p>Card Number: DZ-SS16/SR37</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR37,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_244.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr38,"DZ-SS16/SR38 Flash Crystal Dragon, Sevenavia [SR]","<p><strong>Flash Crystal Dragon, Sevenavia</strong></p>
<p>Card Number: DZ-SS16/SR38</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR38,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_245.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr39,"DZ-SS16/SR39 Pale White Magic, Nonomira [SR]","<p><strong>Pale White Magic, Nonomira</strong></p>
<p>Card Number: DZ-SS16/SR39</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR39,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_246.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr40,DZ-SS16/SR40 Phosphoros of Auspicious Light [SR],"<p><strong>Phosphoros of Auspicious Light</strong></p>
<p>Card Number: DZ-SS16/SR40</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR40,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_247.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr41,DZ-SS16/SR41 Deputize Bear [SR],"<p><strong>Deputize Bear</strong></p>
<p>Card Number: DZ-SS16/SR41</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR41,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_248.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr42,DZ-SS16/SR42 Pongal [SR],"<p><strong>Pongal</strong></p>
<p>Card Number: DZ-SS16/SR42</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR42,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_249.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr43,DZ-SS16/SR43 Prometheus of Dancing Lights [SR],"<p><strong>Prometheus of Dancing Lights</strong></p>
<p>Card Number: DZ-SS16/SR43</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR43,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_250.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr44,DZ-SS16/SR44 Atlas of Heavenly Sphere [SR],"<p><strong>Atlas of Heavenly Sphere</strong></p>
<p>Card Number: DZ-SS16/SR44</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR44,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_251.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr45,"DZ-SS16/SR45 Administrator of Hope, Pandora [SR]","<p><strong>Administrator of Hope, Pandora</strong></p>
<p>Card Number: DZ-SS16/SR45</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR45,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_252.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr46,DZ-SS16/SR46 Pan of New Style [SR],"<p><strong>Pan of New Style</strong></p>
<p>Card Number: DZ-SS16/SR46</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR46,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_253.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr47,"DZ-SS16/SR47 Battle Maiden, Kukurihime [SR]","<p><strong>Battle Maiden, Kukurihime</strong></p>
<p>Card Number: DZ-SS16/SR47</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR47,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_254.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr48,DZ-SS16/SR48 Cyber Tiger [SR],"<p><strong>Cyber Tiger</strong></p>
<p>Card Number: DZ-SS16/SR48</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR48,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_255.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr49,DZ-SS16/SR49 Talisman Angel [SR],"<p><strong>Talisman Angel</strong></p>
<p>Card Number: DZ-SS16/SR49</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR49,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_256.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr50,"DZ-SS16/SR50 Witch of Big Pots, Laurier [SR]","<p><strong>Witch of Big Pots, Laurier</strong></p>
<p>Card Number: DZ-SS16/SR50</p>
<p>Rarity: SR</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR50,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_257.png,1,false,kg,true,true,true,true,true,true,true,true,active
